FOOD_CODE,FOOD_NAME,ENERGY
D011792,블루베리 버블 프로스트 R,366
D011793,블루베리 버블 프로스트 L,633.9
D011794,타로 버블 프로스트 R,371.9
D011795,타로 버블 프로스트 L,642.8
D011796,망고 버블 프로스트 R,360.2
D011797,망고 버블 프로스트 L,625.2
D011798,모카 프로스트 R,447.4
D011799,모카 프로스트 L,653.1
D011800,에스프레소 프로스트 R,304.7
D011801,에스프레소 프로스트 L,448.3
D011802,자바칩모카 프로스트 R,484.2
D011803,자바칩모카 프로스트 L,708.3
D011804,카라멜 프로스트 R,444.8
D011805,카라멜 프로스트 L,653.1
D011806,자바칩 프로스트 R,488.7
D011807,자바칩 프로스트 L,727.3
D011808,녹차 프로스트 R,360.7
D011809,녹차 프로스트 L,495.8
D011810,고구마 프로스트 R,448.7
D011811,고구마 프로스트 L,673.1
D011812,화이트 프로스트 R,490.9
D011813,화이트 프로스트 L,619.5
D011814,오곡프로스트 R,404.3
D011815,오곡프로스트 L,578.1
D011816,유자 프로스트 R,305.2
D011817,유자 프로스트 L,532.8
D011818,키위 프로스트 R,298.6
D011819,키위 프로스트 L,503
D011820,망고 프로스트 R,336.6
D011821,망고 프로스트 L,479
D011822,딸기 프로스트 R,276.9
D011823,딸기 프로스트 L,465
D011824,믹스베리 프로스트 R,330.9
D011825,믹스베리 프로스트 L,471
D011826,플레인 요거트 프로스트,253.1
D011827,딸기 요거트 프로스트 R,255.2
D011828,딸기 요거트 프로스트 L,382.8
D011829,키위 요거트 프로스트 R,266
D011830,키위 요거트 프로스트 L,399.1
D011831,망고 요거트 프로스트 R,259.2
D011832,망고 요거트 프로스트 L,388.8
D011833,청포도 에이드 R,107.2
D011834,청포도 에이드 L,187.2
D011835,깔라만시 팝핑에이드 R,105.4
D011836,깔라만시 팝핑에이드 L,187.3
D011837,깔라망코주스 R,170.4
D011838,깔라망코주스 L,243.9
D011839,오리지널 깔라만시 R,93.9
D011840,오리지널 깔라만시 L,140.8
D011841,유자몽 에이드 R,257.6
D011842,유자몽 에이드 L,386.4
D011843,허니코코망고 에이드,200
D011844,허니코코망고 에이드,300
D011845,블루 레몬 에이드 R,236.4
D011846,블루 레몬 에이드 L,269.6
D011847,레몬 에이드 L,251.6
D011848,자몽에이드 R,200
D011849,자몽에이드 L,300
D011850,석류 아이스티 R,180
D011851,석류 아이스티 L,270
D011852,핑크레몬에이드 R,180
D011853,핑크레몬에이드 L,270
D011854,블루베리에이드 R,180
D011855,블루베리에이드 L,270
D011856,딸기주스 R,170.5
D011857,딸기주스 L,255.8
D011858,오렌지주스 R,171.9
D011859,오렌지주스 L,279
D011860,키위쥬스 R,176.4
D011861,키위쥬스 L,264.6
D011862,바나나주스 R,273.1
D011863,바나나주스 L,419.4
D011864,토마토쥬스 R,99.4
D011865,토마토쥬스 L,157.2
D011866,하이포션 레몬그라스 R,163.1
D011867,하이포션 레몬그라스 L,244.7
D011868,하이포션 로즈플라워 R,112.5
D011869,하이포션 로즈플라워 L,168.8
D011870,깔라봉 차 R,146.9
D011871,깔라봉 차 L,220.4
D011872,자몽차 R,200
D011873,자몽차 L,300
D011874,로즈플라워,5
D011875,레몬그라스,5
D011876,얼그레이(홍차),5
D011877,다즐링(홍차),5
D011878,레몬차 R,200
D011879,레몬차 L,300
D011880,유자차 R,200
D011881,유자차 L,300
D011882,생강차 R,220
D011883,생강차 L,330
D011884,한라봉차 R,200
D011885,한라봉차 L,300
D011886,매실차 R,240
D011887,매실차 L,360
D011888,대추차 R,200
D011889,대추차 L,300
D011890,모과차 R,200
D011891,모과차 L,300
D011892,쟈스민(허브티),5
D011893,캐모마일(허브티),5
D011894,루이보스(허브티),5
D011895,페퍼민트(허브티),5
D011896,달콤파르페,497.3
D011897,화이트초콜릿라즈베리,114
D011898,민트초코칩,250
D011899,초코릿 엑스타시,132
D011900,카페 에스프레소,126
D011901,월넛버터 스카치,265
D011902,쿠키앤크림,130
D011903,바닐라클래식,115
D011904,레인보우,114
D011905,그린티,230
D011906,스트로베리,115
D011907,프룻포레스트 요거트,180
D011908,보이즌 베리드림,220
D011909,베리플릇 소르베,75
D011910,호키포키 바닐라,121
D011911,마마흑당눈꽃빙수,838.8
D011912,브라우니 눈꽃빙수,974.8
D011913,블루베리 치즈크림 눈꽃빙수,944.5
D011914,자두복숭아눈꽃빙수,621
D011915,타로눈꽃빙수,783.9
D011916,망고치즈눈꽃빙수,856
D011917,딸기치즈눈꽃빙수(일반),828.1
D011918,딸기치즈눈꽃빙수(우유),858.8
D011919,초코눈꽃빙수,1033.9
D011920,인절미눈꽃빙수,1075
D011921,쿠앤크눈꽃빙수(일반),1117.2
D011922,쿠앤크눈꽃빙수(우유),964.3
D011923,밀크눈꽃빙수(일반),893.8
D011924,밀크눈꽃빙수(우유),826.3
D011925,달달하구마빙수,888.8
D011926,딸기빙수,412
D011927,쿠키마우스빙수,919.1
D011928,컵커피빙수,238.7
D011929,컵딸기빙수,313.5
D011930,컵팥빙수,392.4
D011931,팥빙수,685.6
D011932,커피빙수,393.1
D011933,녹차빙수,391.2
D011934,바닐라품었슈,169.7
D011935,딸기탑 마마츄리,657.9
D011936,시나몬 멜츠 브레드,487
D011937,리치골드브레드,1263.2
D011938,허니치즈퐁당마마츄리,597
D011939,잉글리쉬머핀,262
D011940,치즈스틱케이크,106
D011941,고구마스틱케이크,106
D011942,블루베리스틱케이크,122
D011943,초코스틱케이크,146
D011944,초코 퐁당 마마츄리,670.6
D011945,블루베리 퐁당 마마츄리,611.1
D011946,라즈베리 퐁당 마마츄리,618.7
D011947,크로크무슈,388
D011948,플레인베이글,317.1
D011949,어니언베이글,328.7
D011950,크림치즈프레즐,250
D011951,블루베리베이글,345.6
D011952,스콘(건포도),437
D011953,스콘(시나몬호두),366
D011954,치즈번,235
D011955,모카번,240
D011956,초코머핀,560
D011957,블루베리머핀,571
D011958,마카다미아넛쿠키,185
D011959,록키로드쿠키,180
D011960,초콜렛칩청크쿠키,180
D011961,오트밀레이즌쿠키,170
D011962,플레인와플,351
D011963,카라멜월넛와플,403.7
D011964,초코와플,351
D011965,메이플아몬드와플,395.7
D011966,아이스크림와플,343.6
D011967,블루베리크림치즈와플,429.6
D011968,라즈베리바나나와플,505.2
D011969,스페셜마마와플,861
D011970,피넛버터브레드,1050.5
D011971,카라멜브레드,984
D011972,초콜릿브레드,708.8
D011973,갈릭치즈브레드,877.5
D011976,치즈크림 초콜릿 라떼,415
D011977,치즈크림 스트로베리 라떼,340
D011978,치즈크림 후르츠 피치 티,250
D011979,아이스 흑당 카페라떼,210
D011980,흑당 카페라떼,210
D011981,흑당 곡물라떼,265
D011982,아이스 흑당 곡물라떼,265
D011983,TWG 흑당 버블 밀크티,280
D011984,애플민트티,105
D011985,아이스 그나와 민트티,0
D011986,1837 블랙티(아이스),0
D011987,카모마일,0
D011988,크림 카라멜,0
D011989,프렌치 얼그레이,0
D011990,1837 블랙티,0
D011991,상그리아 에이드,250
D011992,레몬 셔벗 에이드,210
D011993,허니레몬 아이스티,105
D011994,오렌지자몽티,157
D011995,고구마 라떼,342
D011996,유자 레몬티,255
D011997,로얄 밀크티,290
D011998,롱블랙,10
D011999,아이스 롱블랙,10
D012000,제주 말차 프라페,410
D012001,아이스 숏라떼,110
D012002,로얄 밀크티 쉐이크,480
D012003,자몽 에이드,275
D012004,카라멜 마키아또 R,250
D012005,카라멜 마키아또 L,340
D012006,스트로베리 피치 프라페,265
D012007,오렌지 에이드,135
D012008,카페 아메리카노 R,15
D012009,카페 아메리카노 L,20
D012010,카푸치노 R,140
D012011,카푸치노 L,190
D012012,에스프레소 마키아또 더블,15
D012013,아이스 초콜릿 라떼 R,465
D012014,아이스 초콜릿 라떼 L,430
D012015,아이스 바닐라 라떼 R,235
D012016,아이스 바닐라 라떼 L,270
D012017,에스프레소 마키아또 싱글,10
D012018,카페 모카 R,295
D012019,카페 모카 L,405
D012020,아이스 커피 R,10
D012021,아이스 커피 L,10
D012022,아이스 카페 라떼 R,155
D012023,아이스 카페 라떼 L,175
D012024,에스프레소 콘 파나 더블,90
D012025,콜드브루,10
D012026,커피 쉐이크,460
D012027,아이스 그린티 라떼,270
D012028,아이스 카페 아메리카노 R,15
D012029,아이스 카페 아메리카노 L,20
D012030,카페 라떼 R,150
D012031,카페 라떼 L,200
D012032,콜드브루 라떼,75
D012033,초코 쉐이크,565
D012034,아이스 카페 모카 R,270
D012035,아이스 카페 모카 L,310
D012036,티라미수 라떼,522
D012037,바닐라 쉐이크,445
D012038,에스프레소 콘 파나 싱글,45
D012039,시그니처 라떼,235
D012040,바닐라 라떼 R,190
D012041,바닐라 라떼 L,260
D012042,숏라떼,115
D012043,요거 프라페 R,290
D012044,요거 프라페 L,330
D012045,아이스 카라멜 마키아또 R,190
D012046,아이스 카라멜 마키아또 L,215
D012047,초콜릿 라떼,260
D012048,에스프레소 싱글,5
D012049,버블 밀크티 R,300
D012050,버블 밀크티 L,340
D012051,모카칩 프라페 R,355
D012052,모카칩 프라페 L,410
D012053,그린티 라떼,255
D012054,오렌지 자몽 주스,115
D012055,카라멜 프라페 R,355
D012056,카라멜 프라페 L,385
D012057,에스프레소 더블,10
D012058,키위 바나나 주스,270
D012059,버블 그린티 라떼 R,345
D012060,버블 그린티 라떼 L,385
D012061,망고 프라페 R,305
D012062,망고 프라페 L,350
D012063,오늘의 커피 R,15
D012064,오늘의 커피 L,25
D012065,떠먹는 헤이즐넛 생크림 크레이프,585
D012066,모어 댄 쿠키 앤 크림,390
D012067,퀸즈 캐롯,575
D012068,비 마이 민트,500
D012069,비 마이 스트로베리,410
D012070,블랙 벨벳,525
D012071,딸기 생크림,305
D012072,카푸치노 생크림,435
D012073,유자 레몬 마카롱,105
D012074,초콜릿 크렘슈,355
D012075,마다가스카르 바닐라 마카롱,100
D012076,바닐라 크렘슈,360
D012077,생크림 피칸 타르트,410
D012078,생크림 소프트 쉬폰,310
D012079,러브 시그널,270
D012080,바닐라 크렘 브륄레,420
D012081,TWG 밀크티 쉬폰,280
D012082,더치 솔티드 카라멜,460
D012083,까망베르 치즈,385
D012084,떠먹는 스트로베리 초콜릿 생크림,205
D012085,떠먹는 티라미수,475
D012086,벨지안 가나슈,695
D012087,떠먹는 딸기 레어 치즈,455
D012088,떠먹는 아이스박스,775
D012089,그뤼에르 치즈 무스,450
D012090,초코롱 프랄리네,70
D012091,초코롱 바닐라,70
D012092,초코롱 피스타치오,65
D012093,초코롱 오렌지,65
D012094,초코롱 산딸기,60
D012095,초코롱 바나나,65
D012096,트리플 초콜릿 무스,365
D012097,뉴욕 치즈,365
D012098,블루베리 파블랑,270
D012099,쇼콜라 쿠키 파블랑,355
D012100,소프트 아이스크림_콘,325
D012101,소프트 아이스크림_컵,195
D012102,산딸기 마카롱,75
D012103,로즈베리 생크림,305
D012104,그린티 마카롱,75
D012105,벨지안 초콜릿 마카롱,85
D012106,블루베리 마카롱,70
D012107,레드 벨벳,375
D012108,딸기 요거,260
D012109,바닐라 아포가토,275
D012110,클래식 가토,275
D012111,스파이시 튜나 바게트,540
D012112,플레인 그릭 요거트,230
D012113,허니 바나나 그릭 요거트,220
D012114,스트로베리 그릭 요거트,210
D012115,에그 브리오슈,185
D012116,애플 고다 프렌치토스트,285
D012117,핫치킨 치아바타,150
D012118,초리조 모짜렐라 크루아상,330
D012119,애플 까마에르 크루아상,400
D012120,그릴드포카치아갈릭치킨,300
D012121,그릴드포카치아햄 치즈,300
D012122,핫치킨베이크,485
D012123,불고기베이크,475
D012124,토마토모짜렐라랩,455
D012125,시저치킨랩,395
D012126,올리브 치킨 파니니,590
D012127,칠리 소시지 바게트 샌드위치,430
D012128,할라피뇨 스테이크 바게트 샌드위치,535
D012129,레즌 스콘,330
D012130,오리지널 스콘,335
D012131,멜팅치즈 깜파뉴 토스트,300
D012132,투썸뉴트리션바,125
D012133,오렌지쇼콜라파운드,315
D012134,TWG밀크티파운드,255
D012135,햄 치즈 퀘사디아,465
D012136,쇼콜라 쿠키,535
D012137,크랜베리 쿠키,455
D012138,화이트 버터 쿠키,420
D012139,페스토 햄치즈 파니니,535
D012140,멕시칸 파니니,550
D012141,크로크무슈,415
D012142,스윗버터 토스트,265
D012143,스윗버터 토스트 위드베리,276
D012144,바비큐 치킨 파니니,590
D012145,더블초콜릿머핀,495
D012146,라즈베리초코칩머핀,460
D012147,오리지널블루베리머핀,470
D012148,다크초콜릿쿠키,190
D012149,피넛버터쿠키,175
D012150,후무스 베지스틱,126
D012151,쉬림프 그릭 샐러드,171
D012152,쉬림프 콥 샐러드,205
D012153,아보카도 콥 샐러드,250
D012154,카프레제 샐러드,175
D012155,허브치킨 가든샐러드,180
D012156,B.E.L.T 샌드위치,585
D012157,그릴드치킨 시저샐러드,235
D012158,건강한컵 리프레쉬,75
D012159,사이드 샐러드,20
D012160,토마토 모짜렐라,465
D012161,스트로베리 시트론 샐러드,70
D012162,레몬치킨클럽,710
D012163,카프레제 발사믹 샐러드,170
D012164,토마토 베이컨 블루밍브레드,245
D012165,6치즈 블루밍브레드,300
D012166,리코타치즈올리브 샐러드,120
D012167,화이트 포레스트 생크림,1785
D012168,모어 댄 쿠키 앤 크림 2호,3125
D012169,스트로베리 초콜릿 생크림,1550
D012170,모어 댄 쿠키 앤 크림 1호,2110
D012171,딸기 생크림,1760
D012172,마스카포네 티라미수,2025
D012173,마스카포네 생크림(믹스드베리),2620
D012174,마스카포나 생크림(천도복숭아),3255
D012175,마스카포나 생크림(자몽/오렌지),2610
D012176,레드 벨벳,2050
D012177,뉴욕 치즈,2545
D012178,그뤼에르 치즈 무스,2475
D012179,퀸즈 캐롯,2640
D012180,벨지안 멜팅 가나슈,3250
D012181,비 마이 스트로베리,1990
D012182,비 마이 민트,2470
D012183,리얼 생크림 2호,2630
D012184,블랙 벨벳,2935
D012185,카푸치노 생크림,2005
D012186,러브 시그널,1525
D012187,바닐라 크렘 브륄레,1920
D012188,로즈베리 생크림,1325
D012189,TWG 밀크티 쉬폰,1975
D012190,더치 솔티드 카라멜,2275
D012191,까망베르 치즈,1815
D012192,요거 생크림 1호,1310
D012193,믹스드베리 초콜릿 생크림,1575
D012194,요거 생크림 2호,1920
D012195,트리플 초콜릿 무스,2180
D012196,블랙 포레스트,1900
D012197,클래식 가토,1355
D012198,초코 쉬폰,2085
D012199,장미 요거 생크림,1470
D012200,블루베리 쉬폰,2065
D012201,스트로베리 초콜릿 생크림 파티팩,3690
D012202,프렌지 허니 크레이프 파티팩,2880
D012203,생크림 피칸 타르트,3105
D012204,딸기 레어 치즈 파티팩,2730
D012205,아이스박스 파티팩,4650
D012206,티라미수 파티팩,2850
D012207,요거하트,1695
D012208,에스프레소,7
D012209,에스프레소 도피오,14
D012210,에스프레소 마끼아또,24.5
D012211,오르조,295.5
D012212,로마노S,123.8
D012213,로마노R,264.9
D012214,비체린,262.4
D012215,아포가또,144.7
D012216,모카포트 아포가또,162.5
D012217,샤케라또,16.5
D012218,아이스 오리지널드립커피R,53
D012219,아이스 오리지널드립커피L,68
D012220,아이스 아메리카노R,11.7
D012221,아이스 아메리카노L,16.7
D012222,아이스 카페라떼R,121
D012223,아이스 카페라떼L,138.6
D012224,아이스 카라멜라떼 마끼아또R,201.4
D012225,아이스 카라멜라떼 마끼아또L,235.5
D012226,아이스 바닐라라떼 마끼아또R,181.2
D012227,아이스 바닐라라떼 마끼아또L,215.3
D012228,아이스 화이트초콜릿라떼 마끼아또R,188.5
D012229,아이스 화이트초콜릿라떼 마끼아또L,239.1
D012230,아이스 카페모카R,257.4
D012231,아이스 카페모카L,327.7
D012232,콜드브루 라떼,80.2
D012233,콜드브루 아메리카노,11.5
D012234,니트로 콜드브루,12.3
D012235,오리지널 드립커피R,40.3
D012236,오리지널 드립커피L,56.6
D012237,아메리카노R,14.9
D012238,아메리카노L,16.7
D012239,카페라떼R,175
D012240,카페라떼L,231
D012241,카푸치노,159.3
D012242,헤이즐넛 카푸치노,182.6
D012243,카라멜 라떼 마끼아또R,229
D012244,카라멜 라떼 마끼아또L,300
D012245,바닐라 라떼 마끼아또R,187
D012246,바닐라 라떼 마끼아또L,257
D012247,화이트초콜릿 라떼마끼아또R,222
D012248,화이트초콜릿 라떼마끼아또L,285
D012249,카페모카R,267.2
D012250,카페모카L,343.9
D012251,마녀 그라니따,558.1
D012252,제주 감귤 패션 프룻 주스(HOT),214
D012253,제주 감귤 패션 프룻 주스(ICED),148.7
D012254,제주 선셋 감귤 크러쉬(ICED),249
D012255,머스캣 민트 티 토닉,157.2
D012256,패션 망고 티 펀치(HOT),124.8
D012257,패션 망고 티 펀치(ICED),107.4
D012258,하동 말차 펌 크림티(ICED),356.4
D012259,하동 말차 펌 크림티(HOT),401.9
D012260,토로네 라떼(HOT),410.5
